dataset,src,tgt,raw,ref,trans,score,input_tokens,output_tokens,total_tokens,latency_ms
subtitle,fr,es,Je avais sept ans.,Yo tenía siete años.,"{""c"":""Tenía siete años.""}",82,2591,14,2605,812.56
tatoeba,es,de,El hombre que visité era el señor Doi.,"Der Mann, den ich besuchte, war Herr Doi.","{""c"":""Der Mann, den ich besuchte, war Herr Doi.""}",97,2598,23,2621,1702.17
subtitle,fr,es,Mlle Grubach ?,¿La Sra. Grubach?,"{""c"":""¿Srta. Grubach?""}",78,2593,17,2610,910.71
tatoeba,es,de,¿Alimentaste al perro esta mañana?,Hast du den Hund heute Morgen gefüttert?,"{""c"":""Hast du den Hund heute Morgen gefüttert?""}",95,2598,24,2622,1000.28
subtitle,fr,es,Je pense que je serai parti pendant quelques jours.,Estaré fuera varios días.,"{""c"":""Creo que estaré fuera durante algunos días.""}",85,2599,20,2619,899.42
tatoeba,es,de,Mi pasatiempo es tocar la guitarra.,Mein Hobby ist Gitarre spielen.,"{""c"":""Mein Hobby ist Gitarrespielen.""}",82,2596,20,2616,922.64
subtitle,fr,es,C'est Victoria.,Lo ha hecho Victoria.,"{""c"":""Es Victoria.""}",72,2590,10,2600,900.25
tatoeba,es,de,"Por favor, cambia la bandera.",Ändere bitte die Flagge.,"{""c"":""Bitte wechseln Sie die Flagge.""}",82,2594,20,2614,859.3
subtitle,fr,es,Et les tripes d'une femme ne se trompent jamais.,Y tú sabes que las entrañas de una mujer nunca se equivocan.,"{""c"":""Y las tripas de una mujer nunca se equivocan.""}",82,2602,23,2625,942.43
tatoeba,es,de,Aquí no conozco a nadie.,Ich kenne hier niemanden.,"{""c"":""Ich kenne hier niemanden.""}",95,2596,15,2611,953.29
subtitle,en,de,Just don't move.,Beweg dich nur nicht.,"{""c"":""Beweg dich einfach nicht.""}",82,2590,17,2607,1991.3
tatoeba,es,de,Ella se ruborizó de vergüenza.,Sie wurde rot vor Scham.,"{""c"":""Sie wurde vor Scham rot im Gesicht.""}",82,2596,19,2615,951.99
tatoeba,fr,es,Tu avais promis de ne pas recommencer.,Prometiste no volver a hacerlo.,"{""c"":""Prometiste que no volverías a empezar.""}",79,2596,20,2616,918.57
subtitle,en,de,You look good to me.,"Ich finde, du siehst gut aus.","{""c"":""Du siehst für mich gut aus.""}",78,2591,17,2608,947.05
tatoeba,fr,es,Comment votre nom de famille s'écrit-il ?,¿Cómo se escribe vuestro apellido?,"{""c"":""¿Cómo se escribe su apellido?""}",85,2599,20,2619,1005.65
subtitle,en,de,"Ho, is that the thanks for playing my role so godly?","Ho, ist das der Dank dafür das ich meine Rolle so Göttlich gespielt habe?","{""c"":""Ho, ist das der Dank dafür, dass ich meine Rolle so hervorragend gespielt habe?""}",82,2599,35,2634,1026.79
tatoeba,fr,es,Il a un frère et deux sœurs.,Él tiene un hermano y dos hermanas.,"{""c"":""Tiene un hermano y dos hermanas.""}",82,2596,17,2613,909.55
subtitle,en,de,"Yeah, he's been a little off his game lately.",Er ist im Augenblick außer Form.,"{""c"":""Ja, er ist in letzter Zeit etwas aus der Form gekommen.""}",82,2597,26,2623,993.29
tatoeba,fr,es,Il nous faut une méthode de travail complètement différente.,Necesitamos una forma de trabajar completamente diferente.,"{""c"":""Necesitamos un método de trabajo completamente diferente.""}",88,2602,20,2622,913.39
subtitle,en,de,We're having fun. We showed aptitude for it.,Wir haben Spaß dran und Talent dazu.,"{""c"":""Wir haben Spaß. Wir haben Talent dafür gezeigt.""}",79,2597,29,2626,1006.33
tatoeba,fr,es,"J'ai attendu pendant une heure, mais il n'est pas apparu.","Esperé durante una hora, pero él no apareció.","{""c"":""He estado esperando durante una hora, pero no apareció.""}",73,2604,20,2624,833.88
subtitle,en,de,"We haven't gone out very long, but I like you more than anyone I've ever dated.","Wir gehen noch nicht lange miteinander, aber ich mag dich mehr als alles auf der Welt.","{""c"":""Wir sind noch nicht lange zusammen, aber ich mag dich mehr als jeden, den ich je gedatet habe.""}",82,2605,34,2639,912.53
tatoeba,fr,es,Quelle sorte de sports pratiques-tu ?,¿Qué clase de deportes practicas?,"{""c"":""¿Qué tipo de deportes practicas?""}",92,2598,19,2617,918.52
tatoeba,fr,es,Je ne donne jamais de viande crue à manger à mon chien.,Nunca le doy de comer carne cruda a mi perro.,"{""c"":""Nunca le doy carne cruda de comer a mi perro.""}",82,2604,25,2629,944.66
subtitle,en,de,"If you buy a fake purse, you are supporting a multibillion-dollar business which perpetuates child labor, launders drug cartel money, finances terrorists.","Wenn Sie eine falsche Handtasche kaufen, unterstützen Sie ein Multimilliarden-Geschäft, welches die Kinderarbeit aufrecht erhält, Geld von Drogenkartellen wäscht und Terroristen finanziert.","{""c"":""Wenn du eine gefälschte Handtasche kaufst, unterstützt du ein Milliardengeschäft, das Kinderarbeit perpetuiert, Geld von Drogenkartellen wäscht und Terroristen finanziert.""}",78,2620,69,2689,1429.32
tatoeba,fr,es,Ne me contredis pas ! Je sais ce qui est le mieux pour toi.,¡No me contradigas! Sé lo que es mejor para tí.,"{""c"":""¡No me contradigas! Sé qué es lo mejor para ti.""}",96,2605,26,2631,1077.65
subtitle,en,de,You could do anything you want.,"Du könntest tun, was du willst.","{""c"":""Du könntest alles tun, was du willst.""}",95,2592,21,2613,852.13
subtitle,en,de,That's OK.,Ist schon gut.,"{""c"":""Das ist okay.""}",73,2589,11,2600,866.64
tatoeba,fr,es,Enlevez votre veste si vous avez chaud.,Quítese la chaqueta si tiene calor.,"{""c"":""Quítese la chaqueta si tiene calor.""}",95,2600,20,2620,986.06
tatoeba,fr,es,Tom s'inquiète de trop.,Tom se preocupa demasiado.,"{""c"":""Tom se preocupa demasiado.""}",95,2595,17,2612,917.8
subtitle,en,de,From the inside its easy.,Von innen ist das leicht.,"{""c"":""Von innen ist es einfach.""}",82,2591,16,2607,912.77
subtitle,en,it,Get an ambulance!,- Chiamate un'ambulanza!,"{""c"":""Chiama un'ambulanza!""}",75,2590,15,2605,922.45
tatoeba,en,de,I don't see why he doesn't just ask her out.,"Ich verstehe nicht, warum er sie nicht einfach fragt, ob sie mit ihm ausgeht.","{""c"":""Ich verstehe nicht, warum er sie einfach nicht einlädt.""}",78,2598,25,2623,1027.38
tatoeba,en,de,We didn't see anybody there.,Wir haben dort niemanden gesehen.,"{""c"":""Wir haben dort niemanden gesehen.""}",95,2592,17,2609,904.13
subtitle,en,it,- C'mon!,Forza!,"{""c"":""- Dai!""}",85,2590,11,2601,1024.3
tatoeba,en,de,The quality of life in Munich is very high.,Die Lebensqualität in München ist sehr hoch.,"{""c"":""Die Lebensqualität in München ist sehr hoch.""}",78,2595,20,2615,1000.11
subtitle,en,it,Your members want to be better?,- I suoi membri vogliono migliorare?,"{""c"":""I tuoi membri vogliono migliorare?""}",82,2592,19,2611,995.82
subtitle,en,it,"Your friend, he insults me.",Il tuo amico mi sta insultando.,"{""c"":""Il tuo amico, mi insulta.""}",82,2593,17,2610,941.75
tatoeba,en,de,We had to write off the debt.,Wir mussten unsere Schulden abschreiben.,"{""c"":""Wir mussten die Schulden abschreiben.""}",82,2593,21,2614,2066.83
subtitle,en,it,Carrie was.,Era Carrie.,"{""c"":""Carrie era.""}",82,2590,12,2602,881.16
tatoeba,en,de,Tom didn't go to Boston after all.,Tom ist letztlich doch nicht nach Boston gefahren.,"{""c"":""Tom ist doch nicht nach Boston gegangen.""}",79,2594,17,2611,869.52
subtitle,en,it,"Well, it's definitely Solano.",E' decisamente Solano.,"{""c"":""Beh, è decisamente Solano.""}",92,2594,18,2612,901.95
tatoeba,en,de,I work as a bus driver.,Ich arbeite als Busfahrerin.,"{""c"":""Ich arbeite als Busfahrer.""}",85,2592,17,2609,891.66
subtitle,en,it,"I just overheard Victor and Rocco talking, and they actually killed that kid two decades ago.",Ho appena sentito per caso parlare Victor e Rocco. Hanno ucciso veramente quel bambino vent'anni fa.,"{""c"":""Ho appena sentito per caso Victor e Rocco parlare, e hanno effettivamente ucciso quel ragazzo due decenni fa.""}",82,2607,40,2647,992.14
tatoeba,en,de,You can't park your car in this road.,In dieser Straße kannst du deinen Wagen nicht parken.,"{""c"":""Du kannst dein Auto auf dieser Straße nicht parken.""}",79,2595,22,2617,844.21
tatoeba,en,de,I don't believe Naomi. I think she's lying.,"Ich glaube Naomi nicht. Ich glaube, sie lügt.","{""c"":""Ich glaube Naomi nicht. Ich denke, sie lügt.""}",88,2599,27,2626,990.12
subtitle,en,it,"Cellulite, plastic surgery, hero pets, those are not covers.","Cellulite, chirurgia plastica e animali eroici non sono da copertina.","{""c"":""Cellulite, chirurgia plastica, eroi animali, questi non sono covers.""}",68,2601,28,2629,937.2
tatoeba,en,de,Official business is never urgent.,Dienstliche Angelegenheiten sind niemals dringend.,"{""c"":""Offizielle Angelegenheiten sind niemals dringend.""}",82,2591,24,2615,931.65
subtitle,en,it,We can figure this out as we go along.,Possiamo capirlo man mano che andiamo avanti.,"{""c"":""Possiamo capirlo man mano che procediamo.""}",88,2595,22,2617,1094.68
tatoeba,en,de,Shut up and kiss me.,Halt die Klappe und küss mich.,"{""c"":""Halt den Mund und küss mich.""}",85,2592,19,2611,1008.51
subtitle,en,it,YOU ARE.,Sei.,"{""c"":""SEI.""}",82,2588,10,2598,875.16
tatoeba,en,it,Tom's girlfriend saw him with another girl.,La fidanzata di Tom l'ha visto con un'altra ragazza.,"{""c"":""La ragazza di Tom lo ha visto con un'altra ragazza.""}",82,2594,23,2617,912.4
subtitle,no,en,Hvordan vet vi hvem som vinner?,How... How do we know who's won?,"{""c"":""How do we know who wins?""}",82,2597,14,2611,803.06
tatoeba,en,it,"You can talk to me, you know?","Puoi parlarmi, sai?","{""c"":""Puoi parlarmi, lo sai?""}",96,2594,18,2612,971.22
subtitle,no,en,"Kom, Sonja!","Come, Sonja!","{""c"":""Come, Sonja!""}",85,2592,13,2605,906.82
tatoeba,en,it,Tom asked Mary where John was.,Tom chiese a Mary dove fosse John.,"{""c"":""Tom ha chiesto a Mary dove fosse John.""}",82,2592,18,2610,1013.75
subtitle,no,en,"Pappa, når du kommer tilbake fra forretningsreisen, er jeg i Sør-Afrika.","Dad, by the time you get back from your business trip, I'll be in South Africa.","{""c"":""Dad, when you come back from your business trip, I'll be in South Africa.""}",85,2611,25,2636,878.37
tatoeba,en,it,Are you really a foreigner?,È veramente una straniera?,"{""c"":""Sei davvero straniero?""}",75,2592,15,2607,937.41
subtitle,no,en,- Med oss alle fanget under denne tingen?,With all of us trapped under this thing? Isn't it? You don't know that.,"{""c"":""- Are we all trapped under this thing?""}",75,2597,16,2613,948.14
tatoeba,en,it,Don't open the doors.,Non aprire le porte.,"{""c"":""Non aprire le porte.""}",75,2591,14,2605,1027.05
subtitle,no,en,De udøde omgir meg.,The undead surround me.,"{""c"":""The undead surround me.""}",100,2594,14,2608,979.7
tatoeba,en,it,Lock all the doors.,Chiuda a chiave tutte le porte.,"{""c"":""Chiudi tutte le porte.""}",62,2590,16,2606,947.27
subtitle,no,en,Hjelp meg med å finne henne.,Please help me find her.,"{""c"":""Help me find her.""}",82,2597,12,2609,915.18
tatoeba,en,it,The location has changed.,Il luogo è cambiato.,"{""c"":""La posizione è cambiata.""}",78,2590,15,2605,879.96
subtitle,no,en,Noen har vokset litt siden sist.,Some have grown a bit since last time.,"{""c"":""Someone has grown a bit since last time.""}",82,2598,16,2614,840.77
tatoeba,en,it,Is this legal?,È legale?,"{""c"":""È legale?""}",75,2589,11,2600,982.88
subtitle,no,en,Så hvis noen vet hva som skjedde med Ronnie...,So if anybody knows what happened to ronnie...,"{""c"":""So if anyone knows what happened to Ronnie...""}",97,2603,18,2621,860.42
tatoeba,en,it,Can I speak to a lawyer?,Posso parlare con un avvocato?,"{""c"":""Posso parlare con un avvocato?""}",75,2592,19,2611,870.36
subtitle,no,en,Beklager.,- I'm sorry.,"{""c"":""Sorry.""}",75,2590,9,2599,917.32
tatoeba,en,it,"An excellent man: he has no enemies, and none of his friends like him.",Un uomo eccellente: non ha nemici e non piace a nessun amico.,"{""c"":""Un uomo eccellente: non ha nemici, e nessuno dei suoi amici lo ama.""}",82,2602,31,2633,891.39
subtitle,no,en,"Nei , Inspector .","No, Inspector.","{""c"":""No, Inspector.""}",95,2591,11,2602,814.08
tatoeba,no,en,Jeg tror at hun er fra Tyskland.,I think that she is from Germany.,"{""c"":""I think she is from Germany.""}",82,2595,14,2609,834.88
subtitle,no,ja,"Min far ble ikke drept, han...",父さんは殺ろされたんじゃない,"{""c"":""私の父は殺されなかった、彼は...""}",75,2595,22,2617,913.8
tatoeba,no,en,Han setter seg i gjeld.,He's putting himself in debt.,"{""c"":""Han is going into debt.""}",73,2592,13,2605,830.34
subtitle,no,ja,- Nei.,- いや,"{""c"":""- いいえ。""}",82,2589,13,2602,981.37
tatoeba,no,en,Tom har jobb som bruktbilforhandlar.,Tom works as a used car salesman.,"{""c"":""Tom works as a used car dealer.""}",85,2598,15,2613,827.75
subtitle,no,ja,Det går bra nå.,もう大丈夫,"{""c"":""今は大丈夫です。""}",82,2592,16,2608,877.38
tatoeba,no,en,Jeg liker din artikkel.,I like your article.,"{""c"":""I like your article.""}",85,2593,12,2605,862.4
subtitle,no,ja,Som meg Jeg er armener.,私のようにね 私はアルメニア人だ,"{""c"":""私のようにアルメニア人です。""}",73,2593,19,2612,999.51
tatoeba,no,en,Vi tar alle større kredittkort.,We accept all major credit cards.,"{""c"":""We accept all major credit cards.""}",95,2594,14,2608,955.99
subtitle,no,ja,-Kom igjen. Jeg fikk ikke nummeret ditt!,君の番号を聞いてない,"{""c"":""やめてよ。あなたの番号をもらってないよ!""}",72,2602,27,2629,1035.72
tatoeba,no,en,Skriv meg en melding.,Write me a message.,"{""c"":""Write me a message.""}",75,2594,12,2606,897.79
subtitle,no,ja,Og jeg er klar for det.,準備は出来てる,"{""c"":""そして私はそれの準備ができています。""}",73,2594,20,2614,1129.22
tatoeba,no,en,Toms stue var smakefullt innredet.,Tom's living room was tastefully furnished.,"{""c"":""Tom's living room was tastefully decorated.""}",82,2599,16,2615,1148.55
subtitle,no,ja,Stå på.,続けろ,"{""c"":""Stå på.""}",0,2590,12,2602,762.29
tatoeba,no,en,Vi har viktigere ting som må gjøres.,We have more important things that need to be dealt with.,"{""c"":""We have more important things that need to be done.""}",92,2598,18,2616,921.45
tatoeba,no,en,Spis middagen din nå.,Now eat your supper.,"{""c"":""Eat your dinner now.""}",90,2594,13,2607,924.97
subtitle,no,ja,Bare hyggelig.,礼ならいいよ,"{""c"":""素敵です。""}",62,2591,12,2603,891.41
tatoeba,no,en,Tom trener på et treningssenter nært huset hans.,Tom works out in a gym near his house.,"{""c"":""Tom trains at a gym near his house.""}",90,2600,16,2616,941.18
subtitle,no,ja,Ingenting!,何も！,"{""c"":""何もない!""}",75,2589,11,2600,2030.73
tatoeba,no,ja,Skjerp deg!,いいかげんにして。,"{""c"":""頑張れ！""}",65,2591,13,2604,868.01
subtitle,no,ja,"Jeg forutså ikke hvor vanskelig de siste 15 årene har vært for meg, hvor mye jeg ville komme til å elske å arbeide sammen med deg.",全く予想しなかった 15年前の失敗と同じくらい... 君と共に働くのが 好きになった,"{""c"":""過去15年間がこんなに大変だとは予想していませんでした。あなたと一緒に働くことがこんなに好きになるとは思いませんでした。""}",78,2627,59,2686,1325.53
tatoeba,no,ja,Denne regelen gjelder deg også.,この規則はあなたにも当てはまる。,"{""c"":""このルールはあなたにも適用されます。""}",82,2595,21,2616,947.02
subtitle,fr,da,"Alex, on peut s'en aller ?","- Alex, lad os smutte.","{""c"":""Alex, kan vi gå nu?""}",82,2596,15,2611,914.41
tatoeba,no,ja,Jeg er best.,私は最高だ。,"{""c"":""私が一番です。""}",82,2590,13,2603,878.9
subtitle,fr,da,Bien sûr que non.,"- Nej, selvfølgelig ikke.","{""c"":""Selvfølgelig ikke.""}",75,2593,15,2608,1003.79
tatoeba,no,ja,Jeg må gå og handle. Jeg er tilbake innen en time.,買い物に行かなければならない。一時間で戻るよ。,"{""c"":""買い物に行かなきゃ。1時間以内に戻ります。""}",85,2604,30,2634,1030.8
subtitle,fr,da,"- Ouais, je reste ici.",- Jeg bliver her.,"{""c"":""- Ja, jeg bliver her.""}",82,2595,15,2610,985.47
tatoeba,no,ja,Vi laget pannekaker til frokost.,私たちは朝食にパンケーキを作った。,"{""c"":""朝食にパンケーキを作りました。""}",82,2596,21,2617,890.24
subtitle,fr,da,Quoi?,Hvad?,"{""c"":""Hvad?""}",73,2589,11,2600,951.12
tatoeba,no,ja,Vil du ha en kopp te til?,もう一杯お茶をいただきませんか。,"{""c"":""紅茶をいかがですか?""}",55,2595,18,2613,1008.67
subtitle,fr,da,"Qu'est-il arrivé à Scott? August, je suis désolée.",Hvad er der sket med Scott?,"{""c"":""Hvad skete der med Scott? August, jeg er ked af det.""}",72,2606,25,2631,1157.15
tatoeba,no,ja,Fort deg!,急いで！,"{""c"":""頑張って!""}",55,2588,12,2600,948.65
tatoeba,no,ja,Oversettelsen er meget tro mot originalen.,その翻訳は原文に極めて忠実である。,"{""c"":""翻訳は原文に非常に忠実です。""}",82,2597,23,2620,1063.15
subtitle,fr,da,- Qu'est-ce que j'en fais ?,- Hvad skal jeg gøre med denne her?,"{""c"":""- Hvad skal jeg gøre med det?""}",82,2600,19,2619,1028.51
subtitle,fr,da,Parfait.,Det her er godt.,"{""c"":""Perfekt.""}",82,2589,11,2600,992.99
tatoeba,no,ja,Japanere liker å reise i gruppe.,日本人は集団で旅行するのが好きだ。,"{""c"":""日本人はグループで旅行するのが好きです。""}",82,2597,24,2621,967.32
subtitle,fr,da,Physiquement les Atrians arrivent à maturité plus vite que nous.,"Atrians bliver hurtigere modne, end vi gør..","{""c"":""Fysisk set når Atrianere til modenhed hurtigere end os.""}",82,2605,27,2632,1270.47
tatoeba,no,ja,"Ring meg med en gang, hvis noe skjer.",もし何か起こったら、すぐに電話をください。,"{""c"":""何か起きたらすぐに電話してください。""}",82,2597,22,2619,1017.03
subtitle,fr,da,Je suis ton cadeau.,- Jeg er din fødselsdagsgave.,"{""c"":""Jeg er dit gaver.""}",62,2592,14,2606,933.23
tatoeba,fr,da,Ce n'est pas nécessaire.,Det er ikke nødvendigt.,"{""c"":""Det er ikke nødvendigt.""}",85,2594,15,2609,901.83
subtitle,fr,da,"Qui, M. Lopez?","Hvem, hr. Lopez?","{""c"":""Ja, Hr. Lopez?""}",52,2592,14,2606,1083.65
tatoeba,fr,da,Il fait trop chaud.,Det er for varmt.,"{""c"":""Det er for varmt.""}",95,2592,13,2605,960.9
subtitle,da,no,Børnene har ikke sagt ja til noget.,Barna har ikke sagt ja til noe.,"{""c"":""Barna har ikke sagt ja til noe.""}",95,2598,19,2617,931.35
tatoeba,fr,da,Il y a sept jours dans une semaine.,Der er syv dage i en uge.,"{""c"":""Der er syv dage på en uge.""}",85,2596,18,2614,980.03
subtitle,da,no,"Lad os tage en drink, før vi går.",La oss ta en drink før vi går.,"{""c"":""La oss ta en drink før vi går.""}",95,2598,17,2615,994.97
tatoeba,fr,da,"Aujourd'hui, le ciel est bleu et sans nuages.",I dag er himlen blå og skyfri.,"{""c"":""I dag er himlen blå og skyfri.""}",78,2601,19,2620,1045.3
subtitle,da,no,Her er mit nummer.,Her er nummeret mitt.,"{""c"":""Her er mitt nummer.""}",82,2590,12,2602,872.37
subtitle,da,no,Men en gang var jeg meget forelsket i ham.,Men en gang i tiden var jeg svært forelsket i ham.,"{""c"":""Men en gang var jeg meget forelsket i ham.""}",62,2597,19,2616,884.67
tatoeba,fr,da,Pourquoi poses-tu cette question alors que tu connais déjà la réponse ?,Hvorfor stiller du spørgsmål som du allerede kender svaret på?,"{""c"":""Hvorfor stiller du det spørgsmål, når du allerede kender svaret?""}",82,2608,29,2637,2078.22
subtitle,da,no,- Ja.,-Jeg vet.,"{""c"":""- Ja.""}",75,2589,11,2600,827.16
tatoeba,fr,da,L'Union européenne a été créée dans le but de mettre fin aux guerres qui ont régulièrement ensanglanté le continent pour aboutir à la Seconde guerre mondiale.,"Den Europæiske Union oprettes med det formål at gøre en ende på de mange blodige nabokrige, der kulminerede med den anden verdenskrig.","{""c"":""Den Europæiske Union blev oprettet med det formål at få en ende på de krige, der regelmæssigt havde blodigt præg på континенtet og førte til Anden Verdenskrig.""}",73,2627,57,2684,1468.47
subtitle,da,no,Jeg har kameraet i mit.,Og jeg har kameraet. Hva nå?,"{""c"":""Jeg har kameraet i mitt.""}",62,2594,16,2610,955.21
tatoeba,fr,da,Elle a un chien et six chats.,Hun har en hund og seks katte.,"{""c"":""Hun har en hund og seks katte.""}",78,2595,18,2613,967.42
subtitle,da,no,"Okay, venner.","Ok, folkens.","{""c"":""Okay, venner.""}",100,2591,13,2604,902.45
tatoeba,fr,da,Bien sûr que je me souviens de toi.,Selvfølgelig husker jeg dig.,"{""c"":""Selvfølgelig husker jeg dig.""}",95,2600,18,2618,967.47
subtitle,da,no,De har aldrig fortalt mig det.,De fortalte meg aldri.,"{""c"":""De har aldrig fortalt mig det.""}",0,2595,17,2612,875.56
tatoeba,fr,da,Il y a une nette différence entre ces deux-là.,Der er en klar forskel mellem de to.,"{""c"":""Der er en klar forskel mellem disse to.""}",91,2599,18,2617,1048.64
subtitle,da,no,"Retter kameraet nord, nordøst.",Retter om kameraet mot nord-nordøst.,"{""c"":""Retter kameraet nord, nordøst.""}",72,2597,19,2616,876.01
tatoeba,fr,da,Le chat joue avec une souris vivante.,Katten leger med en levende mus.,"{""c"":""Katten leger med en levende mus.""}",95,2596,18,2614,1029.37
subtitle,da,no,- Du er noget af en kriminalknuser.,- Du bekjemper kriminalitet.,"{""c"":""- Du er noget af en kriminalknuser.""}",0,2598,20,2618,1060.6
tatoeba,da,no,Han stiller hele tiden dumme spørgsmål.,Han spør stadig dumme spørsmål.,"{""c"":""Han stiller hele tiden dumme spørgsmål.""}",1,2598,20,2618,972.01
subtitle,de,en,Beweg dich nur nicht.,Just don't move.,"{""c"":""Just don't move.""}",95,2593,12,2605,1154.45
tatoeba,da,no,Hun begyndte at synge.,Hun begynte å synge.,"{""c"":""Hun begyndte at synge.""}",15,2593,15,2608,985.36
subtitle,de,en,"Ich finde, du siehst gut aus.",You look good to me.,"{""c"":""I think you look good.""}",82,2597,13,2610,935.64
tatoeba,da,no,Dette er et varsel som vi må tage alvorligt.,Dette er et varsel som vi må ta på alvor.,"{""c"":""Dette er et varsel som vi må ta alvorlig.""}",79,2599,20,2619,1010.09
subtitle,de,en,"Ho, ist das der Dank dafür das ich meine Rolle so Göttlich gespielt habe?","Ho, is that the thanks for playing my role so godly?","{""c"":""Hey, is that the thanks I get for playing my role so divinely?""}",88,2612,23,2635,1115.81
tatoeba,da,no,Hans barnlige latter er charmerende.,Hans barnslige latter er sjarmerende.,"{""c"":""Hans barnlige latter er charmerende.""}",20,2594,16,2610,1088.26
subtitle,de,en,Er ist im Augenblick außer Form.,"Yeah, he's been a little off his game lately.","{""c"":""He is out of shape at the moment.""}",72,2597,16,2613,979.12
tatoeba,da,no,Denne by er kold og ensom uden dig.,Denne byen er kald og ensom uten deg.,"{""c"":""Denne byen er kald og ensom uten deg.""}",75,2597,20,2617,1093.7
subtitle,de,en,Wir haben Spaß dran und Talent dazu.,We're having fun. We showed aptitude for it.,"{""c"":""We have fun doing it and we're talented at it.""}",82,2601,19,2620,1136.3
tatoeba,da,no,Jeg stod sent op i dag til morgen.,Jeg sto opp sent i dag morges.,"{""c"":""Jeg stod sent op i dag til morgen.""}",10,2597,19,2616,923.12
tatoeba,da,no,Jeg har altid ønsket at møde dig.,Jeg har alltid ville møte deg.,"{""c"":""Jeg har alltid ønsket å møte deg.""}",79,2598,20,2618,881.21
subtitle,de,en,"Wir gehen noch nicht lange miteinander, aber ich mag dich mehr als alles auf der Welt.","We haven't gone out very long, but I like you more than anyone I've ever dated.","{""c"":""We haven't been together long, but I like you more than anything in the world.""}",82,2612,25,2637,1953.63
tatoeba,da,no,Du hjalp mig ikke.,Du hjalp meg ikke.,"{""c"":""Du hjalp meg ikke.""}",95,2593,14,2607,916.4
subtitle,de,en,"Wenn Sie eine falsche Handtasche kaufen, unterstützen Sie ein Multimilliarden-Geschäft, welches die Kinderarbeit aufrecht erhält, Geld von Drogenkartellen wäscht und Terroristen finanziert.","If you buy a fake purse, you are supporting a multibillion-dollar business which perpetuates child labor, launders drug cartel money, finances terrorists.","{""c"":""If you buy a counterfeit handbag, you support a multibillion-dollar business that perpetuates child labor, launders money from drug cartels, and finances terrorists.""}",87,2651,46,2697,1250.77
tatoeba,da,no,Ankommer de klokken seks eller klokken syv?,Kommer du klokken seks eller klokken syv?,"{""c"":""Ankommer de klokken seks eller klokken syv?""}",40,2601,23,2624,962.0
subtitle,de,en,"Du könntest tun, was du willst.",You could do anything you want.,"{""c"":""You could do whatever you want.""}",95,2597,14,2611,1145.04
tatoeba,da,no,"Tag den du bedst kan lide, lige meget hvilken det er.","Ta den du liker best, samme hvilken det er.","{""c"":""Merk dagen du liker best, uansett hvilken det er.""}",62,2601,24,2625,1229.9
subtitle,de,en,Ist schon gut.,That's OK.,"{""c"":""It's alright.""}",73,2591,12,2603,1044.95
tatoeba,de,en,"Ich verstehe nicht, warum er sie nicht einfach fragt, ob sie mit ihm ausgeht.",I don't see why he doesn't just ask her out.,"{""c"":""I don't understand why he doesn't just ask her if she wants to go out with him.""}",82,2610,27,2637,1101.14
subtitle,de,en,Von innen ist das leicht.,From the inside its easy.,"{""c"":""It's easy from the inside.""}",85,2593,14,2607,1359.02
tatoeba,de,en,Wir haben dort niemanden gesehen.,We didn't see anybody there.,"{""c"":""We didn't see anyone there.""}",95,2595,14,2609,930.46
subtitle,de,ja,Menschliche Gefühle sind eine Gabe unserer tierischen Vorfahren.,人間の感情は 祖先からの贈り物だ,"{""c"":""人間の感情は私たちの動物的な祖先からの贈り物です。""}",82,2607,32,2639,1417.15
tatoeba,de,en,Die Lebensqualität in München ist sehr hoch.,The quality of life in Munich is very high.,"{""c"":""The quality of life in Munich is very high.""}",78,2598,17,2615,1152.99
subtitle,de,ja,Was ist das?,なんだ？,"{""c"":""それは何ですか?""}",72,2589,14,2603,977.22
tatoeba,de,en,Wir mussten unsere Schulden abschreiben.,We had to write off the debt.,"{""c"":""We had to write off our debts.""}",96,2600,16,2616,1443.62
subtitle,de,ja,- Wo bist du gewesen?,「今まで何処に」 どうもね,"{""c"":""- どこにいたの?""}",82,2594,15,2609,1083.9
tatoeba,de,en,Tom ist letztlich doch nicht nach Boston gefahren.,Tom didn't go to Boston after all.,"{""c"":""Tom ultimately didn't go to Boston after all.""}",85,2599,17,2616,925.64
subtitle,de,ja,Was machst du hier?,何してるの？,"{""c"":""ここで何をしているの?""}",82,2591,16,2607,1072.58
tatoeba,de,en,Ich arbeite als Busfahrerin.,I work as a bus driver.,"{""c"":""I work as a bus driver.""}",95,2596,14,2610,985.65
subtitle,de,ja,Die Granate muss eine Art Gift freigesetzt haben.,手榴弾は 何らかの毒物を 放ったに違いない,"{""c"":""手榴弾が何らかの毒物を放出したに違いない。""}",90,2600,29,2629,1157.47
tatoeba,de,en,In dieser Straße kannst du deinen Wagen nicht parken.,You can't park your car in this road.,"{""c"":""You can't park your car on this street.""}",92,2602,17,2619,1056.41
subtitle,de,ja,Sie wäre diesen März 30 geworden.,この３月で３０歳,"{""c"":""彼女は今年3月に30歳になるはずでした。""}",82,2598,26,2624,1220.04
tatoeba,de,en,"Ich glaube Naomi nicht. Ich glaube, sie lügt.",I don't believe Naomi. I think she's lying.,"{""c"":""I don't believe Naomi. I think she's lying.""}",95,2606,21,2627,980.14
tatoeba,de,en,Dienstliche Angelegenheiten sind niemals dringend.,Official business is never urgent.,"{""c"":""Official matters are never urgent.""}",95,2602,13,2615,1065.85
